question_id,area,standard,question_type,question,reference_answer,generator_model,fk_grade
HS-ETS1-037,HS-ETS1,HS-ETS1-2,conceptual,How does breaking a complex engineering problem into sub-problems help manage the risk of the entire project failing?,"If one sub-problem proves unsolvable, engineers can address just that component without scrapping the entire design. Isolating risk to individual sub-systems means that failures are contained and recoverable rather than catastrophic.",claude-4.6-sonnet-thinking,12.41
HS-ETS1-038,HS-ETS1,HS-ETS1-3,conceptual,Why do engineers have to accept trade-offs when designing a solution to a complex real-world problem?,"No single solution can perfectly satisfy every constraint simultaneously; improving one aspect (such as performance) often worsens another (such as cost or weight), so engineers must balance competing demands to find the best overall solution.",claude-4.6-sonnet-thinking,11.3
HS-ETS1-039,HS-ETS1,HS-ETS1-3,conceptual,How does considering safety constraints change the way an engineer evaluates different design options?,"Safety constraints act as non-negotiable requirements, meaning any solution that poses unacceptable risks is eliminated from consideration regardless of its other advantages, which narrows the set of viable options.",claude-4.6-sonnet-thinking,13.47
HS-ETS1-040,HS-ETS1,HS-ETS1-3,conceptual,Why does increasing the reliability of an engineering solution often increase its cost?,"Higher reliability typically requires better materials, additional redundant systems, or more rigorous testing—all of which add expense—creating a trade-off between how dependably the solution works and how much it costs to build or maintain.",claude-4.6-sonnet-thinking,13.99
HS-ETS1-041,HS-ETS1,HS-ETS1-3,conceptual,How does a tight budget constraint influence which criteria an engineer can realistically optimize for?,"A limited budget forces engineers to focus resources on the highest-priority criteria and accept lower performance in lower-priority areas, because attempting to optimize all criteria simultaneously would exceed available funding.",claude-4.6-sonnet-thinking,13.86
HS-ETS1-042,HS-ETS1,HS-ETS1-3,conceptual,"Why must engineers consider the entire life cycle of a solution, not just its initial cost, during evaluation?","A solution with a low initial cost may have high maintenance, operation, or disposal costs over time; evaluating the full life cycle gives a more accurate picture of total cost and long-term feasibility.",claude-4.6-sonnet-thinking,13.72
HS-ETS1-043,HS-ETS1,HS-ETS1-4,conceptual,Why might two different computer simulations of the same engineering problem give different results?,"Different simulations may use different mathematical models, levels of detail, or simplifying assumptions. These differences in how the system is represented lead to different predictions, which is why choosing an appropriate model is critical.",claude-4.6-sonnet-thinking,13.47
HS-ETS1-044,HS-ETS1,HS-ETS1-1,applied,"A team of engineers is designing a portable water filtration system for communities without clean water access. If they set a constraint that the device must cost less than $50 to manufacture, how does that constraint shape which materials and technologies they can realistically use?",The $50 cost constraint eliminates expensive filtration technologies like reverse osmosis membranes and forces engineers to consider lower-cost options such as ceramic filters or activated charcoal. It directly limits material choices and manufacturing complexity to keep the final product within budget.,claude-4.6-sonnet-thinking,13.38
HS-ETS1-045,HS-ETS1,HS-ETS1-1,applied,Engineers designing a seawall to protect a coastal city from rising sea levels set a quantitative criterion that it must withstand waves up to 10 meters high. How does specifying this number help engineers evaluate competing design proposals?,"The quantitative criterion of 10-meter wave resistance gives engineers a measurable standard to test each design against, allowing them to objectively compare proposals and eliminate those that fail the requirement. Without a specific number, it would be impossible to determine whether a design is truly adequate.",claude-4.6-sonnet-thinking,13.56
HS-ETS1-046,HS-ETS1,HS-ETS1-1,applied,"A city wants to reduce air pollution from vehicle emissions. If engineers propose an electric bus system but the city has a constraint that no solution can exceed a $5 million budget, how would they use that constraint when evaluating the proposal?","Engineers would calculate the total cost of purchasing, charging infrastructure, and maintenance for the electric bus fleet and compare it to the $5 million limit. If the proposal exceeds that constraint, it must be modified—such as reducing the number of buses—or rejected in favor of a more affordable alternative.",claude-4.6-sonnet-thinking,12.27
HS-ETS1-047,HS-ETS1,HS-ETS1-1,applied,"Engineers are developing a drought-resistant irrigation system for farmers in a water-scarce region. They list 'must reduce water use by at least 30% compared to traditional methods' as a criterion. Is this criterion qualitative or quantitative, and why does the distinction matter?","This is a quantitative criterion because it specifies a measurable amount (30% reduction). The distinction matters because quantitative criteria allow engineers to objectively test whether a design meets the requirement, whereas a qualitative criterion like 'uses less water' cannot be precisely measured or compared.",claude-4.6-sonnet-thinking,12.07
HS-ETS1-048,HS-ETS1,HS-ETS1-1,applied,A team is designing a wildfire early-detection system for forested regions. They identify a societal need that alerts must reach emergency services within 2 minutes of detection. How would they use this criterion when comparing a satellite-based system versus a ground-sensor network?,"Engineers would measure the alert transmission time for each system and compare it to the 2-minute criterion. If the satellite system has a 5-minute delay due to orbital positioning but the ground-sensor network consistently alerts within 90 seconds, the ground-sensor network better satisfies that specific criterion.",claude-4.6-sonnet-thinking,12.91
HS-ETS1-049,HS-ETS1,HS-ETS1-1,applied,"Engineers designing a wind turbine for rural electrification specify that it must generate at least 5 kilowatts of power. If a prototype only generates 3.5 kilowatts in testing, what does that tell the engineers about the design?","The prototype fails to meet the quantitative power criterion, meaning it does not satisfy the specified requirement and cannot be approved as a viable solution. The engineers must revise the design—such as increasing blade length or improving generator efficiency—to close the 1.5 kilowatt gap.",claude-4.6-sonnet-thinking,10.59
HS-ETS1-050,HS-ETS1,HS-ETS1-1,applied,A global health organization wants engineers to design a low-cost vaccine refrigeration unit for remote clinics. They add a constraint that it must operate without a reliable electrical grid. How does this constraint immediately eliminate certain design options?,"This constraint eliminates any refrigeration design that depends on continuous electrical power, such as standard plug-in compressor refrigerators. Engineers must instead focus on solutions like solar-powered units, phase-change material coolers, or other off-grid technologies that can maintain cold temperatures independently.",claude-4.6-sonnet-thinking,12.95
HS-ETS1-051,HS-ETS1,HS-ETS1-1,applied,Engineers analyzing the global challenge of ocean plastic pollution want to design a collection vessel. They list 'must not harm marine wildlife' as a design criterion. How would they apply this qualitative criterion when evaluating a net-based collection design?,"Engineers would assess whether the net's mesh size and deployment method could trap or injure fish, sea turtles, or marine mammals, and compare those risks to the criterion of no wildlife harm. If testing or modeling shows significant bycatch risk, the design fails that criterion and must be redesigned with finer mesh or exclusion devices.",claude-4.6-sonnet-thinking,12.17
HS-ETS1-052,HS-ETS1,HS-ETS1-1,applied,A developing nation faces frequent flooding and wants an elevated road system. Engineers set a constraint that construction must use only materials available locally. How does applying this constraint affect the design process for the road?,"The constraint forces engineers to design using materials found in that region—such as local stone, timber, or compressed earth—rather than importing steel or concrete, which may be unavailable or unaffordable. This shapes structural calculations and design choices to work within the real-world availability of resources.",claude-4.6-sonnet-thinking,11.05
HS-ETS1-053,HS-ETS1,HS-ETS1-2,applied,"A team wants to design a water purification system for a rural village with no electricity. If they break this problem into smaller sub-problems, what would be one logical first sub-problem to solve?","A logical first sub-problem would be identifying and testing the specific contaminants present in the local water supply, because the purification method chosen depends on what needs to be removed.",claude-4.6-sonnet-thinking,10.51
HS-ETS1-054,HS-ETS1,HS-ETS1-2,applied,"An engineer is tasked with building a bridge over a wide river. How does breaking the project into sub-problems like foundation design, material selection, and load calculations make the overall design more manageable?","Breaking it into sub-problems allows each component to be researched, tested, and solved independently by specialists, reducing complexity and making errors easier to identify and correct before the full system is assembled.",claude-4.6-sonnet-thinking,12.3
HS-ETS1-055,HS-ETS1,HS-ETS1-2,applied,A student team is designing a prosthetic hand for a classmate. They identify 'achieving a secure grip' as one sub-problem. What is one specific engineering decision they would need to make to solve just that sub-problem?,They would need to decide on the type of gripping mechanism—such as a pinch grip versus a power grip—and select materials for the fingertip surfaces that maximize friction without being too rigid.,claude-4.6-sonnet-thinking,8.43
HS-ETS1-056,HS-ETS1,HS-ETS1-2,applied,A team designing a solar-powered greenhouse identifies 'maintaining stable temperature' as one sub-problem. How does solving this sub-problem separately help the overall greenhouse design process?,"Solving it separately allows the team to test insulation materials and ventilation systems independently without interference from other systems, leading to a well-optimized temperature-control solution that can then be integrated into the full design.",claude-4.6-sonnet-thinking,13.83
HS-ETS1-057,HS-ETS1,HS-ETS1-2,applied,"An engineering team building a wildfire-resistant home breaks the project into sub-problems including roofing, siding, and window design. If the window sub-problem is not solved adequately, how could that affect the whole system?","Even if all other components are fire-resistant, unresolved window vulnerabilities—such as glass cracking from heat—could allow embers or flames to enter the home, causing the entire fire-resistant design to fail.",claude-4.6-sonnet-thinking,11.94
HS-ETS1-058,HS-ETS1,HS-ETS1-2,applied,A team is designing a bicycle helmet to protect against both high-speed impacts and low-speed falls. They treat each impact type as a separate sub-problem. Why is this approach better than designing for both scenarios simultaneously?,"Treating each as a separate sub-problem allows the team to optimize the material thickness and energy-absorption properties for each specific impact type before finding a combined solution, rather than making poorly informed compromises from the start.",claude-4.6-sonnet-thinking,9.41
HS-ETS1-059,HS-ETS1,HS-ETS1-2,applied,"An engineering class is designing a ramp to make a school entrance wheelchair accessible. They identify slope angle, surface traction, and railing height as three sub-problems. Which sub-problem must be solved first to comply with ADA standards, and why?","Slope angle must be determined first because ADA standards specify a maximum 1:12 ratio, and the required slope controls the ramp's length and layout, which then affects where railings are placed and what surface area needs traction treatment.",claude-4.6-sonnet-thinking,8.54
HS-ETS1-060,HS-ETS1,HS-ETS1-2,applied,"A team designing a portable device to charge phones using human motion breaks the problem into energy harvesting, energy storage, and power output sub-problems. Why must the energy harvesting sub-problem be solved before the storage sub-problem?","The amount and type of energy generated by the harvesting mechanism determines what capacity and type of battery or capacitor is needed for storage; without knowing the energy input, it is impossible to correctly size the storage component.",claude-4.6-sonnet-thinking,13.39
HS-ETS1-061,HS-ETS1,HS-ETS1-2,applied,"Engineers designing a school rooftop garden face the combined problem of structural load, waterproofing, and plant irrigation. If they attempt to solve all three sub-problems at once instead of separately, what risk does that create?","Solving all three simultaneously increases the chance of overlooking a critical requirement in one area, and if a flaw is discovered later it becomes harder to identify which sub-system caused it, making redesign more time-consuming and costly.",claude-4.6-sonnet-thinking,11.13
HS-ETS1-062,HS-ETS1,HS-ETS1-3,applied,"A city needs a new bridge and has two designs: one is cheaper but requires more maintenance, and the other costs more upfront but lasts 50 years without major repairs. If long-term reliability is the top-ranked criterion, which design should engineers recommend?","Engineers should recommend the more expensive, longer-lasting design because reliability is the highest-priority criterion, meaning the higher upfront cost is an acceptable trade-off for reduced maintenance and greater dependability over time.",claude-4.6-sonnet-thinking,11.7
HS-ETS1-063,HS-ETS1,HS-ETS1-3,applied,"A solar farm is proposed for a rural area that would provide clean energy but would destroy a local wetland habitat. If environmental impact is ranked above energy output in the criteria list, how should the engineering team respond to this trade-off?","The engineering team should either reject the proposed site or redesign the solution to avoid the wetland, because the prioritized criterion of minimizing environmental impact outweighs the benefit of the energy output at that location.",claude-4.6-sonnet-thinking,12.83
HS-ETS1-064,HS-ETS1,HS-ETS1-3,applied,"Two water filtration systems are being evaluated for a school: System A costs $5,000 and removes 95% of contaminants, while System B costs $2,000 but only removes 70%. If safety is the highest-priority criterion, which system should be chosen?","System A should be chosen because safety is the top criterion, and its 95% contaminant removal rate makes it the safer option despite the higher cost.",claude-4.6-sonnet-thinking,12.29
HS-ETS1-065,HS-ETS1,HS-ETS1-3,applied,"An engineer designs a playground structure that is extremely safe and durable but looks industrial and unappealing to children. If aesthetics is listed as a required constraint, what should the engineer do next?","The engineer should revise the design to improve its visual appeal so it meets the aesthetics constraint, because all listed constraints must be satisfied even if safety and durability rank higher as criteria.",claude-4.6-sonnet-thinking,11.23
HS-ETS1-066,HS-ETS1,HS-ETS1-3,applied,"A team is choosing between two building materials for a low-income housing project. Material X costs half as much as Material Y but has a shorter lifespan. If cost is ranked as the most critical criterion due to the community's budget, which material is the better engineering choice?","Material X is the better choice given the prioritized criteria, since cost is the most critical factor for this community, making the shorter lifespan an acceptable trade-off.",claude-4.6-sonnet-thinking,10.81
HS-ETS1-067,HS-ETS1,HS-ETS1-3,applied,A new highway is proposed through a neighborhood that would cut commute times by 30% but would displace 200 families. How does considering social impact affect the evaluation of this solution?,"Considering social impact means engineers and planners must weigh the displacement of 200 families as a significant negative consequence; if social impact is a high-priority constraint, the highway design would need to be rerouted or redesigned to minimize displacement.",claude-4.6-sonnet-thinking,9.87
HS-ETS1-068,HS-ETS1,HS-ETS1-3,applied,A wind turbine design generates 20% more electricity than a competing design but produces noise levels that exceed local ordinances. How does the noise issue affect the evaluation of this solution?,"Exceeding local noise ordinances is a constraint violation related to safety and community impact, so despite the higher energy output, this design cannot be selected unless it is modified to meet the noise requirement.",claude-4.6-sonnet-thinking,12.53
HS-ETS1-069,HS-ETS1,HS-ETS1-3,applied,"A school district is evaluating two types of cafeteria trays: compostable trays that cost three times more, and plastic trays that create significant landfill waste. If environmental impact is ranked above cost in the criteria, which tray should the district choose?","The district should choose the compostable trays because environmental impact is ranked above cost, making the higher price an acceptable trade-off for reduced landfill waste.",claude-4.6-sonnet-thinking,11.69
HS-ETS1-070,HS-ETS1,HS-ETS1-4,applied,"A team is simulating the effect of adding a green roof to a school building to reduce stormwater runoff. If the simulation shows runoff decreases by 40% but indoor temperatures increase in summer, what does this tell engineers about the solution?","It tells engineers that the green roof satisfies the stormwater criterion but violates a thermal comfort constraint, meaning the design must be modified—such as adding insulation or adjusting roof materials—before it can be considered an acceptable solution.",claude-4.6-sonnet-thinking,11.4
HS-ETS1-071,HS-ETS1,HS-ETS1-4,applied,A computer simulation of a proposed dam shows it would provide reliable water storage but would raise upstream water temperatures by 3°C. How does this simulation result affect the evaluation of the dam design?,"The temperature increase reveals an environmental constraint violation, since warmer water can harm aquatic ecosystems; engineers would need to redesign the dam or add mitigation measures, such as selective-depth water release, and re-run the simulation to check for improvement.",claude-4.6-sonnet-thinking,11.86
HS-ETS1-072,HS-ETS1,HS-ETS1-4,applied,A simulation models a proposed coastal seawall and predicts it will protect one neighborhood from flooding but increase erosion two kilometers down the shoreline. What does this result demonstrate about using simulations for engineering decisions?,"It demonstrates that simulations reveal unintended consequences in connected systems; a solution that meets criteria for one area can create new problems elsewhere, and engineers must evaluate the solution across the entire relevant system, not just the target location.",claude-4.6-sonnet-thinking,13.82
HS-ETS1-073,HS-ETS1,HS-ETS1-4,applied,A simulation of a proposed electric grid upgrade shows that adding solar panels to a neighborhood stabilizes voltage during the day but causes voltage spikes at dawn and dusk. What does this tell engineers?,"It tells engineers that the rapid change in solar output during low-light transition periods stresses the grid, indicating a need for energy storage devices like batteries or smart inverters that can smooth those transitions, which should then be added to the simulation and retested.",claude-4.6-sonnet-thinking,10.13
HS-ETS1-074,HS-ETS1,HS-ETS1-4,applied,"When testing a proposed bridge design in a structural simulation, engineers increase the modeled wind speed to values beyond normal conditions. Why is this a useful step in the simulation process?","Testing beyond normal conditions (stress testing) reveals whether the design can withstand extreme or unexpected events; if the simulation shows failure at high wind speeds, engineers can strengthen the design before any physical construction occurs, saving cost and ensuring safety.",claude-4.6-sonnet-thinking,10.63
HS-ETS1-075,HS-ETS1,HS-ETS1-4,applied,A simulation of a proposed hospital ventilation system shows it can prevent airborne pathogen spread between rooms but increases energy consumption by 60%. How should engineers interpret this result against design criteria and constraints?,"Engineers must weigh the health-safety criterion, which is met, against the energy cost constraint, which may be violated; they would use the simulation to test modified designs—such as HEPA filters or variable airflow—that reduce energy use while maintaining pathogen control.",claude-4.6-sonnet-thinking,13.95
HS-ETS1-076,HS-ETS1,HS-ETS1-4,applied,A simulation of a proposed desalination plant shows it meets freshwater output goals but the concentrated brine discharge raises local ocean salinity enough to harm a nearby reef. What type of system interaction did the simulation help identify?,"The simulation identified an interaction between the engineered water system and the surrounding marine ecosystem, showing that outputs from one system become harmful inputs to another; this would prompt engineers to design a brine dilution or dispersal system and retest its effect on reef salinity.",claude-4.6-sonnet-thinking,13.87
HS-PS1-094,HS-PS1,HS-PS1-4,recall,"In a chemical reaction, is energy released or absorbed when new chemical bonds are formed?",Energy is released when new chemical bonds are formed. Bond formation is an exothermic process.,claude-4.6-sonnet-thinking,9.93
HS-PS2-076,HS-PS2,HS-PS2-3,recall,"What is impulse, and how is it calculated?",Impulse is the change in momentum of an object during a collision or interaction. It is calculated as the product of the average force applied and the time interval over which it acts (Impulse = Force × time).,claude-4.6-sonnet-thinking,5.23
HS-PS2-077,HS-PS2,HS-PS2-4,recall,What does the gravitational constant G represent in Newton's Law of Universal Gravitation?,G is a proportionality constant with a value of approximately 6.674 × 10⁻¹¹ N·m²/kg² that determines the strength of the gravitational force between two masses in the universe.,claude-4.6-sonnet-thinking,13.99
HS-PS2-078,HS-PS2,HS-PS2-5,recall,What is the right-hand rule used for in electromagnetism?,"The right-hand rule is used to determine the direction of the magnetic field produced around a current-carrying conductor. If you point your right thumb in the direction of the current, your curled fingers point in the direction of the circular magnetic field lines around the wire.",claude-4.6-sonnet-thinking,8.9
HS-PS2-079,HS-PS2,HS-PS2-5,recall,What is Faraday's Law of Induction?,"Faraday's Law of Induction states that a voltage (electromotive force) is induced in a conductor whenever the magnetic flux through that conductor changes over time. The faster the magnetic field changes, the greater the induced voltage.",claude-4.6-sonnet-thinking,6.42
HS-PS2-080,HS-PS2,HS-PS2-2,applied,A 60 kg skater at rest pushes off a 90 kg skater who moves away at 4 m/s. What is the speed and direction of the 60 kg skater after the push?,"Because the total momentum of the system was zero before the push and no net external force acts, it must remain zero. The 60 kg skater moves in the opposite direction at 6 m/s (since 90 × 4 = 60 × v, so v = 6 m/s).",claude-4.6-sonnet-thinking,5.4
HS-PS3-087,HS-PS3,HS-PS3-1,recall,"In science, what is a 'system' when analyzing energy changes?","A system is a defined set of objects or components being studied. Everything outside the system is called the surroundings, and energy can flow between the system and its surroundings.",claude-4.6-sonnet-thinking,9.55
HS-PS3-088,HS-PS3,HS-PS3-1,recall,What are the two main mechanisms by which energy can flow into or out of a system?,Energy flows into or out of a system through heat (thermal energy transfer due to a temperature difference) and work (energy transferred by a force acting over a distance).,claude-4.6-sonnet-thinking,7.7
HS-PS3-089,HS-PS3,HS-PS3-1,recall,"What is kinetic energy, and what is the formula used to calculate it?","Kinetic energy is the energy an object possesses due to its motion. It is calculated using the formula KE = ½mv², where m is the object's mass and v is its speed.",claude-4.6-sonnet-thinking,8.54
HS-PS3-090,HS-PS3,HS-PS3-1,recall,What does it mean when scientists say energy is 'conserved' within an isolated system?,"When energy is conserved in an isolated system, it means the total amount of energy remains the same over time; any decrease in one form of energy (such as potential energy) is exactly matched by an increase in another form (such as kinetic energy).",claude-4.6-sonnet-thinking,10.1
HS-PS3-091,HS-PS3,HS-PS3-2,recall,What type of energy is stored in a stretched spring due to the relative positions of its particles?,The energy stored in a stretched spring is called elastic potential energy. It arises from the relative positions of the particles being displaced from their equilibrium positions.,claude-4.6-sonnet-thinking,8.47
HS-PS3-092,HS-PS3,HS-PS3-5,recall,What is the name of the force law that describes the strength of the force between two electrically charged objects?,Coulomb's Law describes the force between two charged objects. It states that the force is proportional to the product of the two charges and inversely proportional to the square of the distance between them.,claude-4.6-sonnet-thinking,8.14
HS-PS3-093,HS-PS3,HS-PS3-5,recall,What type of energy is stored in the interaction between two electrically charged objects separated by a distance?,Electric potential energy is stored in the interaction between two charged objects separated by a distance. This energy depends on the magnitude of the charges and the distance between them.,claude-4.6-sonnet-thinking,13.06
HS-PS3-094,HS-PS3,HS-PS3-5,recall,What happens to the electric force between two charged objects if the distance between them is doubled?,"If the distance between two charged objects is doubled, the electric force between them decreases to one-fourth of its original value, because the force is inversely proportional to the square of the distance.",claude-4.6-sonnet-thinking,8.39
HS-PS3-095,HS-PS3,HS-PS3-5,recall,What does it mean for two objects to interact through a field rather than through direct contact?,"When two objects interact through a field, one object creates a field (electric or magnetic) in the surrounding space, and the other object experiences a force due to that field without physically touching the first object. This is called a non-contact force.",claude-4.6-sonnet-thinking,7.0
HS-PS3-096,HS-PS3,HS-PS3-1,conceptual,Why is it important to account for energy flowing in and out of a system when calculating how much energy one component gained or lost?,"Energy that flows in adds to the system's total energy, and energy that flows out removes from it, so ignoring these flows would give an incorrect picture of how energy is distributed among the components. Tracking all energy inputs and outputs ensures the calculated energy changes are consistent with conservation of energy.",claude-4.6-sonnet-thinking,12.57
HS-PS3-097,HS-PS3,HS-PS3-3,conceptual,Why is it impossible to build a device that converts energy with 100% efficiency?,"No device can achieve 100% efficiency because some energy is always lost to the surroundings, typically as thermal energy (heat) due to friction, electrical resistance, or other dissipative processes. This is a consequence of the second law of thermodynamics, which states that energy conversions always produce some unusable energy.",claude-4.6-sonnet-thinking,10.1
HS-PS4-070,HS-PS4,HS-PS4-2,recall,What is sampling rate in digital audio recording?,"Sampling rate is the number of times per second that a continuous analog sound wave is measured (sampled) and converted into a digital value. It is measured in hertz (Hz), and a higher sampling rate captures more detail of the original sound.",claude-4.6-sonnet-thinking,9.66
HS-PS4-071,HS-PS4,HS-PS4-3,recall,"What term describes the bending of a wave around obstacles or through openings, which is evidence for the wave model of light?","This phenomenon is called diffraction. Diffraction occurs when waves spread out after passing through a narrow opening or around an obstacle, and it is a behavior that only the wave model of light can explain.",claude-4.6-sonnet-thinking,10.15
HS-PS4-072,HS-PS4,HS-PS4-4,recall,What effect does absorbed infrared radiation typically have on matter?,"When matter absorbs infrared radiation, the energy causes molecules to vibrate faster, which is experienced as an increase in thermal energy or heat.",claude-4.6-sonnet-thinking,11.91
HS-PS4-073,HS-PS4,HS-PS4-4,recall,What does it mean for electromagnetic radiation to be 'non-ionizing'?,"Non-ionizing radiation does not carry enough energy to remove electrons from atoms or break chemical bonds. Examples include radio waves, microwaves, and visible light.",claude-4.6-sonnet-thinking,13.09
HS-PS4-074,HS-PS4,HS-PS4-5,recall,What is the term for the property of a wave that describes the number of wave cycles that pass a given point per second?,"The term is frequency, and it is measured in hertz (Hz). Higher frequency means more wave cycles occur per second.",claude-4.6-sonnet-thinking,9.01
HS-PS4-075,HS-PS4,HS-PS4-2,conceptual,Why can more information be stored in a smaller physical space using digital methods compared to older analog methods?,"Digital storage encodes information as microscopic binary states (such as magnetic orientations or optical pits) that can be packed at extremely high densities on a storage medium. Analog storage requires physically larger variations to represent continuous signal values, making it far less space-efficient.",claude-4.6-sonnet-thinking,12.94
HS-PS4-076,HS-PS4,HS-PS4-4,conceptual,Why is ultraviolet radiation more likely to damage DNA than visible light?,"UV photons carry enough energy to break chemical bonds within DNA molecules, causing mutations or strand breaks. Visible light photons have lower energy and cannot break these bonds.",claude-4.6-sonnet-thinking,13.67
HS-PS4-077,HS-PS4,HS-PS4-2,applied,"A vinyl record is played 500 times and the sound quality gradually gets worse. If the same music were stored digitally on a CD and played 500 times, would the same degradation occur? Why or why not?","No degradation would occur with the CD. Digital data is stored as discrete 0s and 1s, so the exact same binary values are read each time, reproducing identical sound quality regardless of how many times it is played.",claude-4.6-sonnet-thinking,6.12
HS-PS4-078,HS-PS4,HS-PS4-2,applied,"A hospital needs to send a patient's MRI scan file to a specialist 1,000 miles away with no errors. Would they be better off faxing a printed copy or transmitting the digital file? Explain using the concept of error detection.","Transmitting the digital file is better. Digital files can include error-detection and error-correction codes that allow the receiving system to identify and fix any bits that were corrupted during transmission, ensuring the specialist receives an exact copy of the original scan.",claude-4.6-sonnet-thinking,7.61
HS-PS4-079,HS-PS4,HS-PS4-2,applied,"A teacher makes a photocopy of a photocopy of a photocopy of a document — each copy looks worse than the last. If the teacher instead made digital copies of the original document file and printed them, would the same quality loss happen? Why?","No quality loss would occur with digital copies. Each digital copy is an exact reproduction of the original binary data, so printed copies made from the digital file would be identical to the first print regardless of how many copies are made.",claude-4.6-sonnet-thinking,12.0
HS-PS4-080,HS-PS4,HS-PS4-4,applied,"A microwave oven heats food by emitting microwaves at a frequency that water molecules readily absorb. If you tried to heat a dry ceramic plate using the same microwaves, would it get hot? Why or why not?","A dry ceramic plate would not heat up significantly because ceramic contains very few water molecules, and its molecular structure does not efficiently absorb microwave-frequency radiation. Since the plate cannot absorb the microwaves, little energy is transferred to it and it stays cool.",claude-4.6-sonnet-thinking,7.4
HS-PS4-081,HS-PS4,HS-PS4-4,applied,"A hospital uses X-rays to image a patient's broken bone, while a doctor uses an ultrasound to image a soft-tissue injury. Based on how high-frequency electromagnetic radiation like X-rays interacts with matter, why are X-rays better suited for imaging bones than soft tissue?","X-rays are absorbed much more strongly by dense materials like bone, which contains calcium, than by soft tissue, which is mostly water and fat. This difference in absorption creates a clear contrast on the image, making bones appear bright white against the darker soft tissue background.",claude-4.6-sonnet-thinking,13.93
HS-PS4-082,HS-PS4,HS-PS4-5,applied,"A fiber optic cable uses total internal reflection to carry light signals. If a technician bends the cable too sharply, the light signal weakens or disappears. Using what you know about total internal reflection, why does this happen?","When the cable is bent too sharply, the light strikes the inner wall of the fiber at an angle smaller than the critical angle, so instead of reflecting completely back inside, some light escapes through the wall. This loss of light means less of the signal reaches the other end, weakening or breaking the transmission.",claude-4.6-sonnet-thinking,9.53
HS-LS1-083,HS-LS1,HS-LS1-5,recall,In what molecule is the chemical energy stored after photosynthesis occurs?,"The chemical energy is stored in glucose (C₆H₁₂O₆), a sugar molecule produced during photosynthesis.",claude-4.6-sonnet-thinking,13.37
HS-LS1-084,HS-LS1,HS-LS1-6,recall,What elements are found in all sugar (carbohydrate) molecules?,"All sugar molecules contain only carbon, hydrogen, and oxygen atoms.",claude-4.6-sonnet-thinking,10.21
HS-LS1-085,HS-LS1,HS-LS1-6,recall,What are the four major types of large biological macromolecules found in living things?,"The four major types of biological macromolecules are carbohydrates, lipids, proteins, and nucleic acids.",claude-4.6-sonnet-thinking,7.57
HS-LS1-086,HS-LS1,HS-LS1-7,recall,What are the two main reactants (starting materials) that are broken down during cellular respiration?,"The two main reactants in cellular respiration are glucose (a food molecule) and oxygen. The bonds in these molecules are broken, releasing energy that is used to form new molecules such as ATP, carbon dioxide, and water.",claude-4.6-sonnet-thinking,12.29
HS-LS1-087,HS-LS1,HS-LS1-2,conceptual,How does the organization of cells into organs allow an organ to perform functions that a single cell cannot?,"An organ is made of multiple tissue types working together, giving it the structural complexity and scale needed for tasks like pumping blood or filtering waste. A single cell lacks the size, mechanical power, and coordination required to carry out these large-scale functions on its own.",claude-4.6-sonnet-thinking,11.07
HS-LS1-088,HS-LS1,HS-LS1-6,conceptual,"Why do cells need nitrogen in addition to carbon, hydrogen, and oxygen to build amino acids from sugars?","Amino acids contain an amino group (–NH₂), which requires nitrogen that is not found in sugar molecules. Cells must obtain nitrogen (often from nitrogen-containing compounds in food or soil nutrients) and attach it to carbon skeletons derived from sugars to complete the amino acid structure.",claude-4.6-sonnet-thinking,11.75
HS-LS1-089,HS-LS1,HS-LS1-7,conceptual,Why does cellular respiration release energy even though it requires energy to break chemical bonds?,"Although energy is required to break the bonds in glucose and oxygen, the new bonds formed in carbon dioxide and water release more energy than was put in, resulting in a net release of energy that the cell can use.",claude-4.6-sonnet-thinking,13.86
HS-LS2-072,HS-LS2,HS-LS2-1,recall,What are limiting factors in an ecosystem?,"Limiting factors are environmental conditions that restrict the growth, abundance, or distribution of a population. Examples include food availability, water, shelter, light, and predation.",claude-4.6-sonnet-thinking,9.05
HS-LS2-073,HS-LS2,HS-LS2-1,recall,What is the difference between biotic and abiotic factors that affect carrying capacity?,"Biotic factors are living components of an ecosystem, such as predators, prey, and competitors, while abiotic factors are non-living components, such as temperature, water availability, and sunlight. Both types can limit carrying capacity.",claude-4.6-sonnet-thinking,13.99
HS-LS2-074,HS-LS2,HS-LS2-2,recall,What is a limiting factor in the context of population growth?,"A limiting factor is any biotic or abiotic condition—such as food availability, water, light, or predation—that restricts the growth, abundance, or distribution of a population in an ecosystem.",claude-4.6-sonnet-thinking,8.01
HS-LS2-075,HS-LS2,HS-LS2-3,recall,"What molecule do decomposers break down, and why is this process important for matter cycling in an ecosystem?","Decomposers break down dead organic matter (such as dead plants and animals). This process returns nutrients like carbon, nitrogen, and phosphorus back into the soil and atmosphere, making them available for use by other organisms.",claude-4.6-sonnet-thinking,11.75
HS-LS2-076,HS-LS2,HS-LS2-3,recall,What gas do methanogens produce during anaerobic decomposition in environments like swamps and landfills?,"Methanogens produce methane (CH₄) as a byproduct of anaerobic decomposition. Methane is a greenhouse gas released in oxygen-poor environments such as swamps, wetlands, and landfills.",claude-4.6-sonnet-thinking,12.63
