area,standard,question_type,question,reason,round
HS-LS4,HS-LS4-6,recall,What does it mean to 'mitigate' an adverse human impact on biodiversity?,llm_inappropriate,3
HS-LS4,HS-LS4-6,recall,"What is habitat fragmentation, and why is it considered a threat to biodiversity?",llm_inappropriate,3
HS-LS4,HS-LS4-6,recall,What is an invasive species?,llm_inappropriate,3
HS-LS4,HS-LS4-6,recall,"What is a wildlife corridor, and how does it help mitigate human impacts on biodiversity?",llm_inappropriate,3
HS-LS4,HS-LS4-6,recall,"In science, what is a simulation model used for?",llm_inappropriate,3
HS-ESS1,HS-ESS1-5,recall,Why is oceanic crust generally younger than continental crust?,llm_inappropriate,3
HS-ESS1,HS-ESS1-5,recall,What evidence from magnetic striping on the ocean floor supports the theory of plate tectonics?,llm_inappropriate,3
HS-ESS1,HS-ESS1-5,conceptual,Why is oceanic crust generally much younger than continental crust?,llm_inappropriate,3
HS-ESS1,HS-ESS1-5,conceptual,How does magnetic striping on the ocean floor provide evidence that seafloor spreading has occurred?,llm_inappropriate,3
HS-ESS1,HS-ESS1-5,conceptual,"Why do continents move so slowly, even though the forces driving plate tectonics are enormous?",llm_inappropriate,3
HS-ESS1,HS-ESS1-5,applied,"A geologist finds that continental rocks in the interior of a craton are over 3 billion years old, while nearby oceanic crust is less than 200 million years old. How does plate tectonics explain this difference in age?",llm_inappropriate,3
HS-ESS2,HS-ESS2-2,recall,"What term describes the process by which trees and other plants release water vapor into the atmosphere, influencing the water cycle?",llm_inappropriate,3
HS-ESS3,HS-ESS3-1,recall,What is a natural resource?,llm_inappropriate,3
HS-ESS3,HS-ESS3-1,recall,What is a natural hazard?,llm_inappropriate,3
HS-ESS3,HS-ESS3-1,recall,What term describes the long-term average weather patterns of a region?,llm_inappropriate,3
HS-ESS3,HS-ESS3-1,recall,What is meant by 'resource scarcity' in the context of human activity?,llm_inappropriate,3
HS-ESS3,HS-ESS3-2,recall,What is a nonrenewable mineral resource?,llm_inappropriate,3
HS-ESS3,HS-ESS3-3,recall,What does 'sustainability' mean when talking about the use of natural resources?,llm_inappropriate,3
HS-ESS3,HS-ESS3-3,recall,What is a natural resource?,llm_inappropriate,3
HS-ESS3,HS-ESS3-6,recall,What are the four major Earth systems that scientists study when examining how Earth functions as a whole?,llm_inappropriate,3
HS-ESS3,HS-ESS3-6,recall,What does the term 'computational representation' mean in Earth science?,llm_inappropriate,3
HS-ESS3,HS-ESS3-2,conceptual,How does the energy return on investment (EROI) of a resource affect whether it is worth developing?,llm_inappropriate,3
HS-ETS1,HS-ETS1-2,recall,What is a constraint in engineering design?,llm_inappropriate,3
HS-ETS1,HS-ETS1-4,recall,What does it mean for a real-world engineering problem to involve 'interactions between systems'?,llm_inappropriate,3
HS-PS2,HS-PS2-1,recall,"According to Newton's second law, if the mass of an object doubles while the net force stays the same, what happens to its acceleration?",duplicate,3
HS-PS2,HS-PS2-2,recall,What condition must be met for the total momentum of a system to be conserved?,duplicate,3
HS-PS2,HS-PS2-4,recall,What does the gravitational constant G represent in Newton's Law of Universal Gravitation?,duplicate,3
HS-PS2,HS-PS2-5,recall,What is the name of the rule used to determine the direction of the magnetic field produced around a current-carrying wire?,duplicate,3
HS-PS2,HS-PS2-1,conceptual,Why does a more massive object accelerate less than a lighter object when the same net force is applied to both?,duplicate,3
HS-PS2,HS-PS2-1,conceptual,"Why does doubling the net force on an object cause its acceleration to double, assuming its mass stays the same?",duplicate,3
HS-PS2,HS-PS2-2,conceptual,Why does the total momentum of a system remain constant when no net external force acts on it?,duplicate,3
HS-PS2,HS-PS2-3,conceptual,Why does increasing the duration of a collision reduce the force experienced by the objects involved?,duplicate,3
HS-PS2,HS-PS2-5,conceptual,Why does wrapping a current-carrying wire into a coil make its magnetic field stronger than a single straight wire?,duplicate,3
HS-PS2,HS-PS2-2,applied,"A 60 kg skater at rest on ice pushes off a 40 kg skater who moves backward at 3 m/s. What is the velocity of the 60 kg skater after the push, and in which direction?",duplicate,3
HS-PS4,HS-PS4-1,recall,"What is the mathematical equation that relates the speed, frequency, and wavelength of a wave?",duplicate,3
HS-PS4,HS-PS4-2,recall,What is the difference between an analog signal and a digital signal?,duplicate,3
HS-PS4,HS-PS4-3,recall,What is the photoelectric effect?,duplicate,3
HS-PS4,HS-PS4-3,recall,What are the two models used to describe electromagnetic radiation?,duplicate,3
HS-LS1,HS-LS1-3,recall,What is the difference between a negative feedback loop and a positive feedback loop in biological systems?,duplicate,3
HS-LS2,HS-LS2-2,recall,What does the term 'carrying capacity' mean in ecology?,duplicate,3
HS-LS4,HS-LS4-1,recall,What type of evidence for evolution is provided by fossils?,duplicate,3
HS-LS4,HS-LS4-3,recall,What does the term 'heritable trait' mean in the context of natural selection?,duplicate,3
HS-LS4,HS-LS4-2,conceptual,Why does competition for limited resources cause some individuals to survive and reproduce more than others?,duplicate,3
HS-LS4,HS-LS4-2,conceptual,How does a species' potential to produce more offspring than the environment can support contribute to the process of evolution?,duplicate,3
HS-LS4,HS-LS4-4,conceptual,Why do individuals with traits better suited to their environment tend to pass those traits to more offspring than individuals without those traits?,duplicate,3
HS-ESS1,HS-ESS1-1,recall,What is the approximate current age and total expected lifespan of the Sun?,duplicate,3
HS-ESS1,HS-ESS1-1,recall,What two elements are involved in the nuclear fusion reaction that powers the Sun's core?,duplicate,3
HS-ESS1,HS-ESS1-1,conceptual,Why does nuclear fusion in the sun's core release such enormous amounts of energy?,duplicate,3
HS-ESS1,HS-ESS1-1,conceptual,How does the energy produced by nuclear fusion in the sun's core eventually reach Earth?,duplicate,3
HS-ESS1,HS-ESS1-1,applied,"Imagine nuclear fusion in the Sun's core suddenly stopped today. Would Earth immediately go dark, or would there be a delay? Why?",duplicate,3
HS-ESS1,HS-ESS1-1,applied,A more massive star has more hydrogen fuel than our Sun — does that mean it will live longer? How does the rate of nuclear fusion change this prediction?,duplicate,3
HS-ESS3,HS-ESS3-3,recall,What is carrying capacity?,duplicate,3
HS-ESS3,HS-ESS3-5,recall,What does the term 'radiative forcing' mean in climate science?,duplicate,3
HS-ESS3,HS-ESS3-3,conceptual,Why does overharvesting a single fish species often cause populations of other species in the same ecosystem to decline?,duplicate,3
HS-ETS1,HS-ETS1-3,recall,What is a 'trade-off' in engineering design?,duplicate,3
HS-ETS1,HS-ETS1-3,recall,What does the term 'constraint' mean in the context of engineering design?,duplicate,3
HS-ETS1,HS-ETS1-3,recall,What is the difference between criteria and constraints in an engineering design problem?,duplicate,3
HS-ETS1,HS-ETS1-4,recall,What is a computer simulation in the context of engineering design?,duplicate,3
HS-ETS1,HS-ETS1-4,recall,What is the difference between a design criterion and a design constraint?,duplicate,3
HS-PS1,HS-PS1-8,conceptual,Why does a nucleus become more stable after emitting an alpha or beta particle during radioactive decay?,fk_grade=14.6_out_of_band,4
HS-PS2,HS-PS2-2,recall,What does it mean for momentum to be 'conserved' in a system?,fk_grade=4.8_out_of_band,4
HS-PS2,HS-PS2-2,recall,What is the SI unit used to measure momentum?,fk_grade=5.0_out_of_band,4
HS-PS2,HS-PS2-5,recall,What is electromagnetic induction?,fk_grade=18.4_out_of_band,4
HS-PS2,HS-PS2-5,recall,What device uses electromagnetic induction to convert mechanical energy into electrical energy?,fk_grade=21.5_out_of_band,4
HS-PS4,HS-PS4-1,recall,What does the term 'wavelength' mean when describing a wave?,fk_grade=3.7_out_of_band,4
HS-PS4,HS-PS4-3,recall,What is a photon?,fk_grade=0.7_out_of_band,4
HS-PS4,HS-PS4-4,recall,What is ionizing radiation?,fk_grade=15.5_out_of_band,4
HS-PS4,HS-PS4-4,recall,How does the frequency of electromagnetic radiation relate to its energy?,fk_grade=14.4_out_of_band,4
HS-PS4,HS-PS4-4,conceptual,"Why does higher-frequency electromagnetic radiation, like X-rays, cause more damage to living tissue than lower-frequency radiation, like visible light?",fk_grade=18.5_out_of_band,4
HS-LS1,HS-LS1-1,recall,"What is a codon, and what role does it play in protein synthesis?",fk_grade=4.0_out_of_band,4
HS-LS1,HS-LS1-2,recall,"What is the correct order of the levels of biological organization in a multicellular organism, from smallest to largest?",fk_grade=16.0_out_of_band,4
HS-LS1,HS-LS1-2,recall,What are the four main types of tissue found in the human body?,fk_grade=4.0_out_of_band,4
HS-LS1,HS-LS1-2,recall,What is an organ system?,fk_grade=2.9_out_of_band,4
HS-LS1,HS-LS1-2,conceptual,Why do multicellular organisms need specialized organs rather than having every cell perform all life functions?,fk_grade=14.3_out_of_band,4
HS-LS2,HS-LS2-2,recall,What is biodiversity?,fk_grade=17.0_out_of_band,4
HS-LS2,HS-LS2-2,recall,What is species richness?,fk_grade=3.7_out_of_band,4
HS-LS2,HS-LS2-6,recall,What is ecological stability?,fk_grade=18.4_out_of_band,4
HS-LS2,HS-LS2-8,recall,What is a collective term for a behavior performed by members of the same species working together that increases their survival or reproductive success?,fk_grade=14.4_out_of_band,4
HS-LS2,HS-LS2-3,conceptual,Why does aerobic respiration release more energy from glucose than anaerobic respiration does?,fk_grade=14.9_out_of_band,4
HS-LS2,HS-LS2-3,conceptual,How does decomposition by anaerobic bacteria contribute to the cycling of matter in an ecosystem?,fk_grade=16.2_out_of_band,4
HS-LS2,HS-LS2-7,conceptual,Why does restoring native plant species to a degraded habitat help increase local biodiversity?,fk_grade=14.3_out_of_band,4
HS-LS2,HS-LS2-7,conceptual,How do wildlife corridors help reduce the negative effects of habitat fragmentation on animal populations?,fk_grade=15.4_out_of_band,4
HS-LS3,HS-LS3-1,recall,What is a gene?,fk_grade=-2.2_out_of_band,4
HS-LS3,HS-LS3-1,recall,What is an allele?,fk_grade=3.7_out_of_band,4
HS-LS4,HS-LS4-2,recall,What is heritable genetic variation?,fk_grade=17.0_out_of_band,4
HS-LS4,HS-LS4-2,recall,What is a mutation?,fk_grade=3.7_out_of_band,4
HS-LS4,HS-LS4-5,recall,What is the term for the process by which a new species forms when a population becomes reproductively isolated from the original population over time?,fk_grade=15.4_out_of_band,4
HS-LS4,HS-LS4-1,conceptual,How does the fossil record provide evidence for biological evolution?,fk_grade=14.3_out_of_band,4
HS-LS4,HS-LS4-2,conceptual,Why is heritable genetic variation necessary for evolution to occur through natural selection?,fk_grade=18.5_out_of_band,4
HS-LS4,HS-LS4-3,conceptual,Why do organisms with an advantageous heritable trait tend to make up a larger proportion of the population over successive generations?,fk_grade=16.2_out_of_band,4
HS-LS4,HS-LS4-3,conceptual,"How does probability explain why a beneficial mutation doesn't always spread through a population, even if it improves survival?",fk_grade=15.4_out_of_band,4
HS-LS4,HS-LS4-4,conceptual,How does natural selection cause a population to become better adapted to its environment over many generations?,fk_grade=16.0_out_of_band,4
HS-ESS1,HS-ESS1-5,recall,What is seafloor spreading?,fk_grade=0.7_out_of_band,4
HS-ESS1,HS-ESS1-1,applied,"If a star identical to the Sun had twice as much hydrogen available to fuse, how would its expected lifespan compare to the Sun's, and how would the total radiation received by any orbiting planet change over time?",fk_grade=17.9_out_of_band,4
HS-ESS2,HS-ESS2-2,recall,What is a feedback loop in the context of Earth's systems?,fk_grade=3.7_out_of_band,4
HS-ESS2,HS-ESS2-2,recall,What is albedo?,fk_grade=1.3_out_of_band,4
HS-ESS2,HS-ESS2-2,recall,What is the ice-albedo feedback?,fk_grade=2.9_out_of_band,4
HS-ESS2,HS-ESS2-2,recall,What is desertification?,fk_grade=17.0_out_of_band,4
HS-ESS3,HS-ESS3-1,recall,What is an aquifer?,fk_grade=3.7_out_of_band,4
HS-ESS3,HS-ESS3-1,recall,What is meant by the term 'flood plain'?,fk_grade=-0.7_out_of_band,4
HS-ESS3,HS-ESS3-1,recall,What is desertification?,fk_grade=17.0_out_of_band,4
HS-ESS3,HS-ESS3-3,recall,What is biodiversity?,fk_grade=17.0_out_of_band,4
HS-ESS3,HS-ESS3-3,recall,What is a computational simulation?,fk_grade=14.7_out_of_band,4
HS-ESS3,HS-ESS3-5,recall,What is a global climate model (GCM)?,fk_grade=4.0_out_of_band,4
HS-ESS3,HS-ESS3-3,conceptual,Why does reducing habitat through deforestation lower the long-term sustainability of human populations that depend on that forest?,fk_grade=17.0_out_of_band,4
HS-ESS3,HS-ESS3-3,conceptual,How does setting a sustainable harvest limit for a fish population help maintain both biodiversity and human food supplies?,fk_grade=14.2_out_of_band,4
HS-ESS3,HS-ESS3-3,conceptual,Why does increasing freshwater withdrawals for agriculture sometimes lead to a loss of aquatic biodiversity downstream?,fk_grade=15.7_out_of_band,4
HS-ESS3,HS-ESS3-3,conceptual,How does protecting biodiversity act as a safeguard for sustainable human population growth?,fk_grade=14.9_out_of_band,4
HS-ESS3,HS-ESS3-4,conceptual,How does replacing impervious pavement with permeable pavement reduce the impact of urban development on groundwater systems?,fk_grade=16.0_out_of_band,4
HS-ESS3,HS-ESS3-5,conceptual,Why do scientists use global climate models instead of just relying on historical temperature records to forecast future climate change?,fk_grade=14.0_out_of_band,4
HS-ESS3,HS-ESS3-3,applied,"If a computational simulation models a region where freshwater extraction doubles every decade, what would you expect to happen to biodiversity in that region over time according to the simulation's output?",fk_grade=20.5_out_of_band,4
HS-ESS3,HS-ESS3-3,applied,"In a computational simulation of a fishing community, if the annual fish harvest is set above the population's natural replenishment rate, what does the simulation predict will happen to the human population that depends on that resource?",fk_grade=21.5_out_of_band,4
HS-ETS1,HS-ETS1-1,recall,"What does it mean to specify a 'quantitative' criterion for an engineering solution, as opposed to a 'qualitative' one?",fk_grade=14.2_out_of_band,4
HS-ETS1,HS-ETS1-4,conceptual,Why is a computer simulation more useful than a physical prototype when testing a solution to a complex engineering problem with many interacting variables?,fk_grade=17.9_out_of_band,4
HS-ETS1,HS-ETS1-4,conceptual,How does modeling the interactions between systems in a simulation help engineers identify unintended consequences of a proposed solution?,fk_grade=18.5_out_of_band,4
HS-ETS1,HS-ETS1-4,conceptual,Why do engineers need to input both criteria and constraints into a computer simulation before evaluating a proposed solution?,fk_grade=16.7_out_of_band,4
HS-ETS1,HS-ETS1-4,conceptual,How does increasing the complexity of a real-world problem—such as having more interacting systems—affect the reliability of a computer simulation's predictions?,fk_grade=20.1_out_of_band,4
HS-ETS1,HS-ETS1-4,conceptual,Why is it important to validate a computer simulation against real-world data before using it to make decisions about an engineering solution?,fk_grade=17.1_out_of_band,4
HS-PS2,HS-PS2-2,recall,What is the definition of momentum?,llm_inappropriate,4
HS-PS2,HS-PS2-5,recall,Who discovered that a changing magnetic field can induce an electric current?,llm_inappropriate,4
HS-PS2,HS-PS2-5,recall,What is an electromagnet?,llm_inappropriate,4
HS-PS2,HS-PS2-5,recall,What does Faraday's law of induction state?,llm_inappropriate,4
HS-PS3,HS-PS3-1,recall,What does the law of conservation of energy state?,llm_inappropriate,4
HS-PS3,HS-PS3-1,recall,What is meant by an 'energy flow' in a physical system?,llm_inappropriate,4
HS-PS3,HS-PS3-2,recall,What is the term for the energy an object has due to its motion?,llm_inappropriate,4
HS-PS4,HS-PS4-1,recall,What is the unit of measurement for the frequency of a wave?,llm_inappropriate,4
HS-PS4,HS-PS4-1,recall,What is the speed of light (electromagnetic waves) traveling through a vacuum?,llm_inappropriate,4
HS-PS4,HS-PS4-2,recall,What does the term 'bit' mean in the context of digital information?,llm_inappropriate,4
HS-PS4,HS-PS4-4,recall,What effect does ultraviolet (UV) radiation have when it is absorbed by human skin cells?,llm_inappropriate,4
HS-PS4,HS-PS4-4,recall,What does the term 'peer-reviewed' mean when describing a published scientific study?,llm_inappropriate,4
HS-PS4,HS-PS4-4,conceptual,Why does ultraviolet radiation cause sunburn but visible light from the same sun does not?,llm_inappropriate,4
HS-PS4,HS-PS4-4,conceptual,"How does a microwave oven use electromagnetic radiation to heat food, and why doesn't the same radiation heat the air inside the oven?",llm_inappropriate,4
HS-LS1,HS-LS1-1,recall,What are the four nitrogenous bases found in DNA?,llm_inappropriate,4
HS-LS1,HS-LS1-2,recall,What is a tissue in the context of biological organization?,llm_inappropriate,4
HS-LS1,HS-LS1-2,recall,What is the function of the nervous system in the human body?,llm_inappropriate,4
HS-LS2,HS-LS2-1,recall,What is carrying capacity?,llm_inappropriate,4
HS-LS2,HS-LS2-1,recall,What are limiting factors in an ecosystem?,llm_inappropriate,4
HS-LS2,HS-LS2-2,recall,What is a limiting factor in an ecosystem?,llm_inappropriate,4
HS-LS2,HS-LS2-3,recall,What is the main difference between aerobic and anaerobic respiration in terms of oxygen use?,llm_inappropriate,4
HS-LS2,HS-LS2-3,recall,What molecule do decomposers break down organic matter into during the cycling of matter in an ecosystem?,llm_inappropriate,4
HS-LS2,HS-LS2-5,recall,What is the chemical formula for the overall reaction of photosynthesis?,llm_inappropriate,4
HS-LS2,HS-LS2-5,recall,What carbon-containing gas is released into the atmosphere as a product of cellular respiration?,llm_inappropriate,4
HS-LS3,HS-LS3-1,recall,How many chromosomes do human body cells normally contain?,llm_inappropriate,4
HS-LS3,HS-LS3-1,recall,What are the four nitrogenous bases found in DNA?,llm_inappropriate,4
HS-LS3,HS-LS3-1,recall,What is the difference between a genotype and a phenotype?,llm_inappropriate,4
HS-LS4,HS-LS4-1,recall,What is homologous structure in biology?,llm_inappropriate,4
HS-LS4,HS-LS4-1,recall,What is the name for the preserved remains or traces of ancient organisms that scientists use as evidence of evolution?,llm_inappropriate,4
HS-LS4,HS-LS4-2,recall,What does 'natural selection' mean in the context of evolution?,llm_inappropriate,4
HS-LS4,HS-LS4-2,recall,What is the term for the ability of a population to produce more offspring than the environment can support?,llm_inappropriate,4
HS-LS4,HS-LS4-4,recall,What is an adaptation in biology?,llm_inappropriate,4
HS-LS4,HS-LS4-4,recall,What does 'natural selection' mean?,llm_inappropriate,4
HS-LS4,HS-LS4-5,recall,What does the term 'extinction' mean in the context of biological evolution?,llm_inappropriate,4
HS-ESS1,HS-ESS1-5,recall,Why is oceanic crust generally younger than continental crust?,llm_inappropriate,4
HS-ESS1,HS-ESS1-5,recall,What is the name of the supercontinent that most of Earth's landmasses were part of approximately 300 million years ago?,llm_inappropriate,4
HS-ESS1,HS-ESS1-5,recall,"What is paleomagnetism, and why is it important evidence for plate tectonics?",llm_inappropriate,4
HS-ESS1,HS-ESS1-5,recall,What happens to oceanic crust at a subduction zone?,llm_inappropriate,4
HS-ESS1,HS-ESS1-5,conceptual,Why are rocks found near the center of the ocean floor younger than rocks found near the edges of ocean basins?,llm_inappropriate,4
HS-ESS1,HS-ESS1-5,conceptual,Why is oceanic crust generally much younger than continental crust?,llm_inappropriate,4
HS-ESS1,HS-ESS1-5,conceptual,How does the pattern of magnetic stripes on the ocean floor provide evidence that tectonic plates have moved over time?,llm_inappropriate,4
HS-ESS2,HS-ESS2-3,recall,"What are the four main layers of Earth's interior, listed from the surface to the center?",llm_inappropriate,4
HS-ESS2,HS-ESS2-3,recall,What is thermal convection?,llm_inappropriate,4
HS-ESS3,HS-ESS3-1,recall,What is a natural resource?,llm_inappropriate,4
HS-ESS3,HS-ESS3-1,recall,What is a natural hazard?,llm_inappropriate,4
HS-ESS3,HS-ESS3-1,recall,What is a nonrenewable resource?,llm_inappropriate,4
HS-ESS3,HS-ESS3-1,recall,What is the difference between weather and climate?,llm_inappropriate,4
HS-ESS3,HS-ESS3-3,recall,What is a nonrenewable natural resource?,llm_inappropriate,4
HS-ESS3,HS-ESS3-3,recall,What does 'sustainability' mean when applied to the use of natural resources?,llm_inappropriate,4
HS-PS1,HS-PS1-8,conceptual,Why does nuclear fusion release so much energy even though no chemical bonds are broken?,duplicate,4
HS-PS2,HS-PS2-3,recall,"What is impulse, and how is it related to force and time in a collision?",duplicate,4
HS-PS2,HS-PS2-4,recall,What does the gravitational constant G represent in Newton's Law of Universal Gravitation?,duplicate,4
HS-PS2,HS-PS2-4,recall,"According to Coulomb's Law, what happens to the electrostatic force between two charged objects if the distance between them is doubled?",duplicate,4
HS-PS2,HS-PS2-5,recall,What is the name of the rule used to determine the direction of the magnetic field produced around a current-carrying wire?,duplicate,4
HS-PS2,HS-PS2-1,conceptual,Why does a more massive object accelerate less than a lighter object when the same net force is applied to both?,duplicate,4
HS-PS2,HS-PS2-1,conceptual,"Why does doubling the net force on an object cause its acceleration to double, assuming mass stays the same?",duplicate,4
HS-PS4,HS-PS4-1,recall,"What is the mathematical equation that relates the speed, frequency, and wavelength of a wave?",duplicate,4
HS-PS4,HS-PS4-1,recall,What happens to the wavelength of a wave if its frequency increases but its speed stays the same?,duplicate,4
HS-PS4,HS-PS4-2,recall,What is the difference between an analog signal and a digital signal?,duplicate,4
HS-PS4,HS-PS4-3,recall,What is the photoelectric effect?,duplicate,4
HS-PS4,HS-PS4-3,recall,What are the two models used to describe electromagnetic radiation?,duplicate,4
HS-LS1,HS-LS1-6,recall,"What additional element, beyond carbon, hydrogen, and oxygen, must be present to form an amino acid?",duplicate,4
HS-LS1,HS-LS1-6,recall,What type of chemical bond links amino acids together to build a protein chain?,duplicate,4
HS-LS2,HS-LS2-2,recall,What does the term 'carrying capacity' mean in ecology?,duplicate,4
HS-LS4,HS-LS4-2,recall,What is meant by 'competition for limited resources' as a factor in evolution?,duplicate,4
HS-LS4,HS-LS4-1,conceptual,"Why do homologous structures in different species, like the arm bones of humans and the wing bones of bats, support the idea of common ancestry?",duplicate,4
HS-LS4,HS-LS4-2,conceptual,How does competition for limited resources cause some individuals to survive and reproduce more than others?,duplicate,4
HS-LS4,HS-LS4-4,conceptual,Why do individuals with traits better suited to their environment tend to have more offspring than those without those traits?,duplicate,4
HS-ESS1,HS-ESS1-2,conceptual,Why does the redshift of light from distant galaxies tell us that the universe is expanding?,duplicate,4
HS-ESS2,HS-ESS2-3,recall,Which layer of Earth's interior is responsible for driving the convection currents that move tectonic plates?,duplicate,4
HS-ESS3,HS-ESS3-1,recall,What does the term 'carrying capacity' mean in the context of human populations and natural resources?,duplicate,4
HS-ESS3,HS-ESS3-3,recall,What is an ecosystem service?,duplicate,4
HS-ESS3,HS-ESS3-1,conceptual,Why do human settlements tend to cluster near rivers and coastlines despite the flood hazards those areas present?,duplicate,4
HS-ETS1,HS-ETS1-1,recall,"In engineering design, what is the difference between a criterion and a constraint?",duplicate,4
HS-ETS1,HS-ETS1-2,recall,"What is the engineering term for the process of breaking a complex problem into smaller, more manageable sub-problems?",duplicate,4
HS-ETS1,HS-ETS1-3,recall,What is a 'trade-off' in engineering design?,duplicate,4
HS-ETS1,HS-ETS1-3,recall,What does the term 'constraint' mean in the context of engineering design?,duplicate,4
HS-ETS1,HS-ETS1-3,recall,What is the difference between design criteria and design constraints?,duplicate,4
HS-PS2,HS-PS2-3,recall,"What is impulse, and what are its units?",fk_grade=2.3_out_of_band,5
HS-PS2,HS-PS2-3,recall,What is the purpose of a crumple zone in a car?,fk_grade=2.6_out_of_band,5
HS-PS2,HS-PS2-4,recall,What is the SI unit of electric charge used in Coulomb's Law?,fk_grade=4.8_out_of_band,5
HS-PS4,HS-PS4-1,recall,What is wavelength?,fk_grade=1.3_out_of_band,5
HS-PS4,HS-PS4-1,recall,What is the unit used to measure the frequency of a wave?,fk_grade=4.8_out_of_band,5
HS-PS4,HS-PS4-2,recall,What is 'noise' in the context of signal transmission?,fk_grade=5.0_out_of_band,5
HS-PS4,HS-PS4-4,recall,What is ionizing radiation?,fk_grade=15.5_out_of_band,5
HS-PS4,HS-PS4-4,recall,What happens to the energy of electromagnetic radiation as its frequency increases?,fk_grade=15.6_out_of_band,5
HS-PS4,HS-PS4-4,conceptual,"Why does higher-frequency electromagnetic radiation, like X-rays, cause more damage to living tissue than lower-frequency radiation, like radio waves?",fk_grade=18.5_out_of_band,5
HS-PS4,HS-PS4-4,conceptual,"How does the frequency of electromagnetic radiation determine whether it is transmitted through, reflected by, or absorbed by a given material?",fk_grade=16.8_out_of_band,5
HS-LS1,HS-LS1-1,recall,What is a codon?,fk_grade=-2.2_out_of_band,5
HS-LS1,HS-LS1-2,recall,"What are the levels of biological organization in a multicellular organism, listed from smallest to largest?",fk_grade=16.5_out_of_band,5
HS-LS1,HS-LS1-2,recall,What are the four main types of tissue found in the human body?,fk_grade=4.0_out_of_band,5
HS-LS1,HS-LS1-2,recall,What is an organ system?,fk_grade=2.9_out_of_band,5
HS-LS1,HS-LS1-2,recall,What is the difference between a cell and an organ?,fk_grade=4.8_out_of_band,5
HS-LS2,HS-LS2-2,recall,What is biodiversity?,fk_grade=17.0_out_of_band,5
HS-LS2,HS-LS2-7,conceptual,Why do wildlife corridors help prevent species extinction when natural habitats are fragmented by human development?,fk_grade=15.0_out_of_band,5
HS-LS3,HS-LS3-1,recall,What is a gene?,fk_grade=-2.2_out_of_band,5
HS-LS3,HS-LS3-1,recall,What does it mean for a gene to 'code' for a trait?,fk_grade=0.9_out_of_band,5
HS-LS3,HS-LS3-1,recall,What is an allele?,fk_grade=3.7_out_of_band,5
HS-LS4,HS-LS4-5,recall,What is the term for the process by which two populations of the same species gradually become so genetically different that they can no longer interbreed and produce fertile offspring?,fk_grade=15.8_out_of_band,5
HS-LS4,HS-LS4-5,recall,What does it mean for a species to be extinct?,fk_grade=2.5_out_of_band,5
HS-LS4,HS-LS4-1,conceptual,Why does the discovery of similar DNA sequences across very different organisms provide evidence for biological evolution?,fk_grade=20.9_out_of_band,5
HS-LS4,HS-LS4-2,conceptual,Why does heritable genetic variation matter for evolution to occur?,fk_grade=15.4_out_of_band,5
HS-LS4,HS-LS4-3,conceptual,Why do organisms with an advantageous heritable trait tend to make up a larger proportion of the population with each successive generation?,fk_grade=15.5_out_of_band,5
HS-LS4,HS-LS4-3,conceptual,"How does the concept of probability help explain why a newly arising beneficial mutation might still disappear from a population by chance, even if it improves survival?",fk_grade=16.8_out_of_band,5
HS-ESS2,HS-ESS2-2,recall,What is a feedback loop in Earth's systems?,fk_grade=2.3_out_of_band,5
HS-ESS2,HS-ESS2-2,recall,What is the ice-albedo feedback?,fk_grade=2.9_out_of_band,5
HS-ESS2,HS-ESS2-2,recall,What does the term 'albedo' mean in Earth science?,fk_grade=2.3_out_of_band,5
HS-ESS3,HS-ESS3-1,recall,What is a fossil fuel?,fk_grade=2.9_out_of_band,5
HS-ESS3,HS-ESS3-1,recall,What is the Ring of Fire?,fk_grade=0.5_out_of_band,5
HS-ESS3,HS-ESS3-1,recall,What is desertification?,fk_grade=17.0_out_of_band,5
HS-ESS3,HS-ESS3-3,recall,What is biodiversity?,fk_grade=17.0_out_of_band,5
HS-ESS3,HS-ESS3-3,conceptual,Why does overharvesting a natural resource like fish reduce biodiversity in an ecosystem?,fk_grade=14.9_out_of_band,5
HS-ESS3,HS-ESS3-3,conceptual,How does sustainable resource management help maintain human population stability over time?,fk_grade=15.6_out_of_band,5
HS-ESS3,HS-ESS3-3,conceptual,Why does a loss of biodiversity reduce an ecosystem's ability to support human populations?,fk_grade=14.3_out_of_band,5
HS-ESS3,HS-ESS3-3,applied,"If a computational simulation models a fishery where the annual harvest rate exceeds the fish population's reproduction rate, what would you predict happens to fish population size and biodiversity in the surrounding ecosystem over time?",fk_grade=22.0_out_of_band,5
HS-ESS3,HS-ESS3-3,applied,"In a simulation where a forest is managed by limiting logging to only 20% of mature trees per decade and replanting after each harvest, how would this management strategy affect the long-term sustainability of both the human timber industry and the biodiversity of the forest compared to clear-cutting?",fk_grade=24.5_out_of_band,5
HS-ETS1,HS-ETS1-4,conceptual,Why do engineers use computer simulations to test solutions instead of always building physical prototypes first?,fk_grade=14.3_out_of_band,5
HS-ETS1,HS-ETS1-4,conceptual,"How does a computer simulation help engineers understand interactions between different systems in a complex problem, like a city's traffic and air quality?",fk_grade=16.5_out_of_band,5
HS-ETS1,HS-ETS1-4,conceptual,Why is it important to validate a computer simulation against real-world data before using it to make engineering decisions?,fk_grade=16.0_out_of_band,5
HS-ETS1,HS-ETS1-4,conceptual,How do constraints and criteria built into a simulation affect which proposed engineering solutions the simulation identifies as successful?,fk_grade=17.9_out_of_band,5
